ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,CBW,CBL,EXW,EXL,IWW,IWL,PSW,PSL
55,Palermo,Campionati Internazionali Di Sicilia,28/09/04,International,Outdoor,Clay,1st Round,3,Vliegen K.,Puerta M.,96,261,6,1,6,2,,,,,,,2,0,Completed,,,1.75,2,,,1.85,1.65,1.549,2.62
55,Palermo,Campionati Internazionali Di Sicilia,28/09/04,International,Outdoor,Clay,1st Round,3,Davydenko N.,Hanescu V.,43,87,6,2,7,5,,,,,,,2,0,Completed,1.5,2.5,1.6,2.3,1.6,2.3,1.55,2,1.585,2.51
55,Palermo,Campionati Internazionali Di Sicilia,28/09/04,International,Outdoor,Clay,1st Round,3,Volandri F.,Montanes A.,45,95,6,2,6,3,,,,,,,2,0,Completed,1.143,5,1.14,5.4,1.17,4.67,1.1,4.5,1.181,5.34
55,Palermo,Campionati Internazionali Di Sicilia,28/09/04,International,Outdoor,Clay,1st Round,3,Starace P.,Gasquet R.,80,145,7,6,4,6,6,1,,,,,2,1,Completed,1.83,1.83,1.88,1.88,1.9,1.85,1.9,1.6,1.962,1.862
55,Palermo,Campionati Internazionali Di Sicilia,29/09/04,International,Outdoor,Clay,1st Round,3,Berdych T.,Hernandez O.,55,124,6,7,6,3,6,3,,,,,2,1,Completed,1.364,2.875,1.45,2.7,1.45,2.6,1.35,2.5,1.5,2.75
55,Palermo,Campionati Internazionali Di Sicilia,29/09/04,International,Outdoor,Clay,1st Round,3,Massu N.,Sanchez D.,12,72,6,3,6,2,,,,,,,2,0,Completed,1.444,2.625,1.4,2.85,1.45,2.6,1.3,2.7,1.4,3.15
55,Palermo,Campionati Internazionali Di Sicilia,29/09/04,International,Outdoor,Clay,2nd Round,3,Ferrer D.,Calatrava A.,51,88,3,6,7,6,6,2,,,,,2,1,Completed,1.444,2.625,1.45,2.7,1.42,2.75,1.4,2.3,1.435,3
55,Palermo,Campionati Internazionali Di Sicilia,29/09/04,International,Outdoor,Clay,2nd Round,3,Davydenko N.,Lopez M.,43,151,6,1,6,4,,,,,,,2,0,Completed,1.364,3,1.45,2.7,1.45,2.6,1.35,2.5,1.417,3.05
55,Palermo,Campionati Internazionali Di Sicilia,29/09/04,International,Outdoor,Clay,2nd Round,3,Monaco J.,Verdasco F.,86,38,6,4,5,7,6,3,,,,,2,1,Completed,2.25,1.571,2.45,1.53,2.28,1.58,2.5,1.35,2.49,1.592
55,Palermo,Campionati Internazionali Di Sicilia,29/09/04,International,Outdoor,Clay,2nd Round,3,Mutis O.,Nadal R.,113,49,6,3,6,3,,,,,,,2,0,Completed,4.5,1.167,5,1.16,5.5,1.13,4.5,1.1,5.9,1.154
55,Palermo,Campionati Internazionali Di Sicilia,30/09/04,International,Outdoor,Clay,2nd Round,3,Berdych T.,Acasuso J.,55,70,4,6,7,5,6,4,,,,,2,1,Completed,2.375,1.533,2.4,1.55,2.4,1.53,2.2,1.45,2.66,1.538
55,Palermo,Campionati Internazionali Di Sicilia,30/09/04,International,Outdoor,Clay,2nd Round,3,Volandri F.,Blanco G.,45,160,6,2,6,1,,,,,,,2,0,Completed,1.167,4.5,1.14,5.25,1.13,5.5,1.15,3.8,1.174,5.35
55,Palermo,Campionati Internazionali Di Sicilia,30/09/04,International,Outdoor,Clay,2nd Round,3,Massu N.,Starace P.,12,80,4,1,,,,,,,,,0,0,Retired,1.571,2.25,1.7,2.1,1.75,2,1.25,3,1.714,2.23
55,Palermo,Campionati Internazionali Di Sicilia,30/09/04,International,Outdoor,Clay,2nd Round,3,Seppi A.,Vliegen K.,155,96,6,4,3,6,4,1,,,,,1,1,Retired,1.909,1.8,2,1.77,1.87,1.87,1.8,1.7,1.8,2.05
55,Palermo,Campionati Internazionali Di Sicilia,01/10/04,International,Outdoor,Clay,Quarterfinals,3,Ferrer D.,Davydenko N.,51,43,6,2,2,6,6,4,,,,,2,1,Completed,2.2,1.615,2.2,1.65,2.35,1.55,2,1.55,2.38,1.641
55,Palermo,Campionati Internazionali Di Sicilia,01/10/04,International,Outdoor,Clay,Quarterfinals,3,Monaco J.,Mutis O.,86,113,6,3,6,2,,,,,,,2,0,Completed,1.5,2.5,1.53,2.45,1.5,2.55,1.5,2.1,1.617,2.44
55,Palermo,Campionati Internazionali Di Sicilia,01/10/04,International,Outdoor,Clay,Quarterfinals,3,Berdych T.,Seppi A.,55,155,6,2,6,4,,,,,,,2,0,Completed,1.444,2.625,1.55,2.4,1.5,2.45,1.45,2.2,1.488,2.78
55,Palermo,Campionati Internazionali Di Sicilia,01/10/04,International,Outdoor,Clay,Quarterfinals,3,Volandri F.,Massu N.,45,12,6,3,3,6,6,4,,,,,2,1,Completed,2.25,1.571,2.1,1.7,2,1.75,1.9,1.6,2.23,1.714
55,Palermo,Campionati Internazionali Di Sicilia,02/10/04,International,Outdoor,Clay,Semifinals,3,Berdych T.,Ferrer D.,55,51,7,5,6,4,,,,,,,2,0,Completed,1.909,1.8,1.93,1.83,1.85,1.9,1.8,1.8,1.926,1.926
55,Palermo,Campionati Internazionali Di Sicilia,02/10/04,International,Outdoor,Clay,Semifinals,3,Volandri F.,Monaco J.,45,86,6,1,6,4,,,,,,,2,0,Completed,1.533,2.375,1.55,2.4,1.55,2.35,1.45,2.35,1.571,2.56
55,Palermo,Campionati Internazionali Di Sicilia,03/10/04,International,Outdoor,Clay,The Final,3,Berdych T.,Volandri F.,55,45,6,3,6,3,,,,,,,2,0,Completed,2.25,1.57,2.5,1.53,2.53,1.48,2.35,1.45,2.55,1.575
