WTA,Location,Tournament,Date,Tier,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,Wsets,Lsets,Comment,B365W,B365L,EXW,EXL,LBW,LBL,SJW,SJL,UBW,UBL
8,Bogota,Copa Sony Ericsson Colsanitas,17/02/09,International,Outdoor,Clay,1st Round,3,Dulko G.,Hendler T.,46,301,1288,158,6,2,6,4,,,2,0,Completed,1.1,6.5,1.1,6.25,1.111,6,,,1.1,6.75
8,Bogota,Copa Sony Ericsson Colsanitas,17/02/09,International,Outdoor,Clay,1st Round,3,Zec Peskiric M.,Pennetta F.,137,15,464,3070,6,3,4,6,7,6,2,1,Completed,9,1.04,8.5,1.05,7.5,1.071,,,9.5,1.05
8,Bogota,Copa Sony Ericsson Colsanitas,18/02/09,International,Outdoor,Clay,2nd Round,3,Gallovits E.,Zakopalova K.,67,94,856,705,6,3,6,4,,,2,0,Completed,1.53,2.37,1.53,2.4,1.533,2.375,,,1.58,2.32
8,Bogota,Copa Sony Ericsson Colsanitas,18/02/09,International,Outdoor,Clay,2nd Round,3,Olaru I.,Ani M.,127,111,540,594,6,4,6,2,,,2,0,Completed,1.66,2.1,1.65,2.15,1.667,2.1,,,1.67,2.15
8,Bogota,Copa Sony Ericsson Colsanitas,18/02/09,International,Outdoor,Clay,2nd Round,3,Mayr P.,Llagostera Vives N.,96,76,688,811,7,6,6,3,,,2,0,Completed,3,1.36,2.85,1.4,2.75,1.4,,,2.9,1.39
8,Bogota,Copa Sony Ericsson Colsanitas,18/02/09,International,Outdoor,Clay,2nd Round,3,Zec Peskiric M.,Cetkovska P.,137,82,464,781,6,4,6,3,,,2,0,Completed,2.5,1.5,2.53,1.48,2.625,1.444,,,2.46,1.52
8,Bogota,Copa Sony Ericsson Colsanitas,19/02/09,International,Outdoor,Clay,2nd Round,3,Martinez-Sanchez M.J.,Parra Santonja A.,66,292,858,164,6,4,6,3,,,2,0,Completed,1.28,3.5,1.3,3.35,1.286,3.5,,,1.25,3.8
8,Bogota,Copa Sony Ericsson Colsanitas,19/02/09,International,Outdoor,Clay,2nd Round,3,Johansson M.,Marosi K.,73,181,824,331,6,4,6,1,,,2,0,Completed,1.53,2.37,1.55,2.35,1.533,2.375,,,1.53,2.44
8,Bogota,Copa Sony Ericsson Colsanitas,19/02/09,International,Outdoor,Clay,2nd Round,3,Dulko G.,De Los Rios R.,46,93,1288,709,5,7,6,1,6,3,2,1,Completed,1.28,3.5,1.23,3.89,1.286,3.5,,,1.23,4
8,Bogota,Copa Sony Ericsson Colsanitas,19/02/09,International,Outdoor,Clay,2nd Round,3,Jozami B.,Suarez Navarro C.,134,28,496,1682,4,0,,,,,0,0,Retired,4.5,1.16,4.06,1.21,4.333,1.2,,,3.9,1.24
8,Bogota,Copa Sony Ericsson Colsanitas,20/02/09,International,Outdoor,Clay,Quarterfinals,3,Martinez-Sanchez M.J.,Jozami B.,66,134,858,496,6,3,6,7,6,4,2,1,Completed,1.33,3.25,1.4,2.85,1.333,3.25,,,1.36,3.05
8,Bogota,Copa Sony Ericsson Colsanitas,20/02/09,International,Outdoor,Clay,Quarterfinals,3,Gallovits E.,Zec Peskiric M.,67,137,856,464,6,3,6,0,,,2,0,Completed,1.53,2.37,1.55,2.35,1.571,2.25,,,1.52,2.46
8,Bogota,Copa Sony Ericsson Colsanitas,20/02/09,International,Outdoor,Clay,Quarterfinals,3,Mayr P.,Olaru I.,96,127,688,540,6,1,6,2,,,2,0,Completed,1.66,2.1,1.65,2.15,1.8,1.909,,,1.7,2.1
8,Bogota,Copa Sony Ericsson Colsanitas,20/02/09,International,Outdoor,Clay,Quarterfinals,3,Dulko G.,Johansson M.,46,73,1288,824,6,1,6,2,,,2,0,Completed,1.28,3.5,1.25,3.75,1.3,3.4,,,1.28,3.55
8,Bogota,Copa Sony Ericsson Colsanitas,21/02/09,International,Outdoor,Clay,Semifinals,3,Martinez-Sanchez M.J.,Mayr P.,66,96,858,688,7,5,7,5,,,2,0,Completed,1.61,2.2,1.65,2.15,1.615,2.2,1.615,2.2,1.65,2.18
8,Bogota,Copa Sony Ericsson Colsanitas,21/02/09,International,Outdoor,Clay,Semifinals,3,Dulko G.,Gallovits E.,46,67,1288,856,6,2,6,3,,,2,0,Completed,1.5,2.5,1.55,2.35,1.571,2.25,1.571,2.25,1.57,2.34
8,Bogota,Copa Sony Ericsson Colsanitas,22/02/09,International,Outdoor,Clay,The Final,3,Martinez-Sanchez M.J.,Dulko G.,66,46,858,1288,6,3,6,2,,,2,0,Completed,2.75,1.4,2.6,1.45,2.5,1.5,2.875,1.4,2.68,1.45
