WTA,Location,Tournament,Date,Tier,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,Wsets,Lsets,Comment,B365W,B365L,CBW,CBL,EXW,EXL,PSW,PSL,UBW,UBL
39,San Diego,Acura Classic,01/08/07,1,Outdoor,Hard,2nd Round,3,Kirilenko M.,Safarova L.,42,24,592,1011,6,4,7,6,,,2,0,Completed,2.75,1.39,2.65,1.45,2.75,1.42,2.83,1.493,2.58,1.48
39,San Diego,Acura Classic,01/08/07,1,Outdoor,Hard,2nd Round,3,Williams V.,Razzano V.,16,59,1655,482,6,2,6,4,,,2,0,Completed,1.03,11,1.04,9,1.04,9.25,1.067,13,1.05,9
39,San Diego,Acura Classic,01/08/07,1,Outdoor,Hard,2nd Round,3,Dementieva E.,Kerber A.,15,76,1699,397.25,6,1,6,2,,,2,0,Completed,1.14,5,1.15,5,1.17,4.65,1.232,4.91,1.2,4.35
39,San Diego,Acura Classic,02/08/07,1,Outdoor,Hard,2nd Round,3,Sharapova M.,Tanasugarn T.,2,85,3678,375,6,1,6,3,,,2,0,Completed,1.03,11,1.03,13,1.04,9.25,1.033,23.5,1.03,11
39,San Diego,Acura Classic,02/08/07,1,Outdoor,Hard,3rd Round,3,Dementieva E.,Bartoli M.,15,12,1699,1875,6,4,7,5,,,2,0,Completed,2.1,1.66,2,1.75,2,1.75,2.23,1.752,2.1,1.7
39,San Diego,Acura Classic,02/08/07,1,Outdoor,Hard,3rd Round,3,Petrova N.,Srebotnik K.,9,23,2002,1041,6,3,7,6,,,2,0,Completed,1.36,3,1.36,3,1.35,3.05,1.446,3.04,1.45,2.67
39,San Diego,Acura Classic,02/08/07,1,Outdoor,Hard,3rd Round,3,Kirilenko M.,Jankovic J.,42,3,592,3241,6,2,3,6,7,5,2,1,Completed,6,1.11,5.4,1.13,5.2,1.14,6.8,1.156,4.8,1.17
39,San Diego,Acura Classic,02/08/07,1,Outdoor,Hard,3rd Round,3,Mirza S.,Safina D.,31,14,822,1742,6,1,6,2,,,2,0,Completed,2.25,1.57,2.1,1.7,2.15,1.65,2.46,1.641,2.1,1.7
39,San Diego,Acura Classic,02/08/07,1,Outdoor,Hard,3rd Round,3,Chakvetadze A.,Sugiyama A.,6,30,2541,844,6,4,6,4,,,2,0,Completed,1.14,5,1.15,5,1.17,4.65,1.227,5,1.23,4
39,San Diego,Acura Classic,02/08/07,1,Outdoor,Hard,3rd Round,3,Sharapova M.,Golovin T.,2,19,3678,1357,6,0,6,3,,,2,0,Completed,1.16,4.5,1.15,5,1.17,4.65,1.25,4.6,1.2,4.3
39,San Diego,Acura Classic,03/08/07,1,Outdoor,Hard,3rd Round,3,Schnyder P.,Hingis M.,17,13,1584,1845,6,1,6,7,6,3,2,1,Completed,1.83,1.83,2.1,1.69,1.91,1.83,1.926,1.98,2.06,1.73
39,San Diego,Acura Classic,03/08/07,1,Outdoor,Hard,3rd Round,3,Williams V.,Hantuchova D.,16,10,1655,1957,6,0,6,3,,,2,0,Completed,1.16,4.5,1.18,4.5,1.2,4.2,1.236,4.83,1.2,4.3
39,San Diego,Acura Classic,03/08/07,1,Outdoor,Hard,Quarterfinals,3,Schnyder P.,Petrova N.,17,9,1584,2002,6,4,6,4,,,2,0,Completed,2.37,1.53,2.2,1.63,2.15,1.65,2.46,1.641,2.15,1.67
39,San Diego,Acura Classic,03/08/07,1,Outdoor,Hard,Quarterfinals,3,Sharapova M.,Mirza S.,2,31,3678,822,6,2,6,1,,,2,0,Completed,1.14,5,1.16,4.85,1.17,4.65,1.241,4.75,1.2,4.35
39,San Diego,Acura Classic,03/08/07,1,Outdoor,Hard,Quarterfinals,3,Dementieva E.,Kirilenko M.,15,42,1699,592,6,2,6,4,,,2,0,Completed,1.57,2.25,1.6,2.25,1.53,2.4,1.676,2.38,1.57,2.34
39,San Diego,Acura Classic,04/08/07,1,Outdoor,Hard,Quarterfinals,3,Chakvetadze A.,Williams V.,6,16,2541,1655,6,7,7,6,6,2,2,1,Completed,3.25,1.33,3.15,1.33,3.15,1.33,3.66,1.35,2.95,1.38
39,San Diego,Acura Classic,04/08/07,1,Outdoor,Hard,Semifinals,3,Sharapova M.,Chakvetadze A.,2,6,3678,2541,6,3,6,2,,,2,0,Completed,1.33,3.25,1.4,2.8,1.36,3,1.405,3.27,1.37,3
39,San Diego,Acura Classic,05/08/07,1,Outdoor,Hard,Semifinals,3,Schnyder P.,Dementieva E.,17,15,1584,1699,7,6,6,0,,,2,0,Completed,1.72,2,1.72,2.05,1.75,2,1.833,2.1,1.7,2.1
39,San Diego,Acura Classic,05/08/07,1,Outdoor,Hard,The Final,3,Sharapova M.,Schnyder P.,2,17,3678,1584,6,2,3,6,6,0,2,1,Completed,1.16,5,1.16,4.85,1.18,4.5,1.215,5.25,1.2,4.25
