WTA,Location,Tournament,Date,Tier,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,Wsets,Lsets,Comment,B365W,B365L,EXW,EXL,LBW,LBL,PSW,PSL,UBW,UBL
6,Paris,Open Gaz de France,06/02/08,2,Indoor,Carpet,1st Round,3,Razzano V.,Bondarenko A.,26,22,984,1141,6,2,4,6,7,5,2,1,Completed,1.57,2.25,1.6,2.3,1.571,2.25,1.676,2.38,1.6,2.28
6,Paris,Open Gaz de France,06/02/08,2,Indoor,Carpet,1st Round,3,Cornet A.,Zakopalova K.,58,70,535,442,4,6,6,2,6,1,2,1,Completed,2.1,1.66,1.87,1.87,1.833,1.833,2.03,1.885,2,1.78
6,Paris,Open Gaz de France,06/02/08,2,Indoor,Carpet,2nd Round,3,Dementieva E.,Kvitova P.,13,152,1791,221,7,6,6,2,,,2,0,Completed,1.16,4.5,1.23,3.89,1.2,4.333,1.24,4.77,1.2,4.35
6,Paris,Open Gaz de France,06/02/08,2,Indoor,Carpet,2nd Round,3,Szavay A.,Garbin T.,20,39,1303,711,6,3,4,6,6,2,2,1,Completed,1.28,3.5,1.28,3.46,1.3,3.4,1.328,3.75,1.27,3.65
6,Paris,Open Gaz de France,07/02/08,2,Indoor,Carpet,2nd Round,3,Chakvetadze A.,Dechy N.,7,64,2720,456,6,1,6,3,,,2,0,Completed,1.14,5,1.17,4.67,1.222,4,1.22,5.15,1.19,4.5
6,Paris,Open Gaz de France,07/02/08,2,Indoor,Carpet,2nd Round,3,Hantuchova D.,Srebotnik K.,8,28,2677,971,6,4,1,6,6,3,2,1,Completed,1.3,3.39,1.35,3.1,1.333,3.25,1.386,3.39,1.35,3.1
6,Paris,Open Gaz de France,07/02/08,2,Indoor,Carpet,2nd Round,3,Bartoli M.,Cibulkova D.,9,46,2133,581,7,5,6,1,,,2,0,Completed,1.5,2.5,1.46,2.6,1.444,2.625,1.633,2.48,1.55,2.4
6,Paris,Open Gaz de France,07/02/08,2,Indoor,Carpet,2nd Round,3,Bondarenko K.,Fedak Y.,43,126,642,275,6,0,6,3,,,2,0,Completed,1.36,3,1.4,2.85,1.364,3,1.469,2.93,1.38,2.95
6,Paris,Open Gaz de France,07/02/08,2,Indoor,Carpet,2nd Round,3,Razzano V.,Cornet A.,26,58,984,535,6,4,7,5,,,2,0,Completed,1.28,3.5,1.35,3.1,1.25,3.75,1.353,3.63,1.28,3.55
6,Paris,Open Gaz de France,07/02/08,2,Indoor,Carpet,2nd Round,3,Mauresmo A.,Daniilidou E.,18,36,1453,795,3,0,,,,,0,0,Retired,1.19,4.33,1.25,3.75,1.3,3.4,1.225,5.05,1.22,4.1
6,Paris,Open Gaz de France,08/02/08,2,Indoor,Carpet,Quarterfinals,3,Szavay A.,Hantuchova D.,20,8,1303,2677,7,6,6,1,,,2,0,Completed,2.75,1.39,2.45,1.5,2.625,1.444,2.81,1.51,2.45,1.53
6,Paris,Open Gaz de France,08/02/08,2,Indoor,Carpet,Quarterfinals,3,Dementieva E.,Bondarenko K.,13,43,1791,642,7,5,6,2,,,2,0,Completed,1.25,3.75,1.26,3.59,1.3,3.4,1.316,3.86,1.33,3.2
6,Paris,Open Gaz de France,08/02/08,2,Indoor,Carpet,Quarterfinals,3,Bartoli M.,Razzano V.,9,26,2133,984,6,1,7,6,,,2,0,Completed,1.5,2.5,1.44,2.67,1.571,2.25,1.578,2.63,1.44,2.72
6,Paris,Open Gaz de France,08/02/08,2,Indoor,Carpet,Quarterfinals,3,Chakvetadze A.,Mauresmo A.,7,18,2720,1453,3,6,6,3,6,3,2,1,Completed,1.83,1.83,1.87,1.87,1.833,1.833,1.893,2.02,1.77,2
6,Paris,Open Gaz de France,09/02/08,2,Indoor,Carpet,Semifinals,3,Szavay A.,Dementieva E.,20,13,1303,1791,6,3,1,6,7,5,2,1,Completed,2.25,1.57,2.35,1.55,2.1,1.667,2.41,1.662,2.28,1.6
6,Paris,Open Gaz de France,09/02/08,2,Indoor,Carpet,Semifinals,3,Chakvetadze A.,Bartoli M.,7,9,2720,2133,2,6,6,2,6,0,2,1,Completed,1.53,2.37,1.65,2.1,1.615,2.2,1.69,2.35,1.64,2.2
6,Paris,Open Gaz de France,10/02/08,2,Indoor,Carpet,The Final,3,Chakvetadze A.,Szavay A.,7,20,2720,1303,6,3,2,6,6,2,2,1,Completed,1.57,2.25,1.5,2.45,1.571,2.25,1.658,2.42,1.6,2.28
