WTA,Location,Tournament,Date,Tier,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,Wsets,Lsets,Comment,B365W,B365L,EXW,EXL,LBW,LBL,PSW,PSL,UBW,UBL
33,Budapest,Gaz de France Budapest Grand Prix,09/07/08,3,Outdoor,Clay,2nd Round,3,Cornet A.,Rybarikova M.,20,107,1190,328,6,2,6,2,,,2,0,Completed,1.22,4,1.25,3.74,1.222,4,1.25,4.6,1.27,3.6
33,Budapest,Gaz de France Budapest Grand Prix,09/07/08,3,Outdoor,Clay,2nd Round,3,Klepac A.,Szavay A.,135,14,247,1694,6,2,6,3,,,2,0,Completed,5,1.14,5.2,1.15,5,1.143,7.3,1.143,5.5,1.14
33,Budapest,Gaz de France Budapest Grand Prix,10/07/08,3,Outdoor,Clay,2nd Round,3,Kvitova P.,Muller M.,70,130,457,272,6,2,6,1,,,2,0,Completed,1.16,4.5,1.2,4.25,1.25,3.75,1.217,5.2,1.16,5
33,Budapest,Gaz de France Budapest Grand Prix,10/07/08,3,Outdoor,Clay,2nd Round,3,Zakopalova K.,Johansson M.,65,124,489,285,6,0,6,1,,,2,0,Completed,1.4,2.75,1.45,2.6,1.4,2.75,1.526,2.77,1.5,2.52
33,Budapest,Gaz de France Budapest Grand Prix,10/07/08,3,Outdoor,Clay,2nd Round,3,Marosi K.,Pironkova T.,799,44,10,687,6,2,7,6,,,2,0,Completed,7,1.08,6.75,1.1,5,1.143,7.63,1.136,6.75,1.1
33,Budapest,Gaz de France Budapest Grand Prix,10/07/08,3,Outdoor,Clay,2nd Round,3,Arn G.,Kucova Z.,180,281,164,89,6,2,6,1,,,2,0,Completed,1.2,4.33,1.3,3.35,1.3,3.4,1.274,4.35,1.3,3.4
33,Budapest,Gaz de France Budapest Grand Prix,11/07/08,3,Outdoor,Clay,Quarterfinals,3,Klepac A.,Kvitova P.,135,70,247,457,7,6,6,0,,,2,0,Completed,3,1.36,3.1,1.35,3,1.364,3.2,1.417,3.1,1.35
33,Budapest,Gaz de France Budapest Grand Prix,11/07/08,3,Outdoor,Clay,Quarterfinals,3,Cornet A.,Groenefeld A.L.,20,211,1190,135,6,2,6,3,,,2,0,Completed,1.33,3.25,1.35,3.1,1.364,3,1.352,3.64,1.37,3
33,Budapest,Gaz de France Budapest Grand Prix,11/07/08,3,Outdoor,Clay,Quarterfinals,3,Sprem K.,Marosi K.,329,799,65,10,6,0,6,1,,,2,0,Completed,1.25,3.75,1.25,3.6,1.286,3.5,1.29,4.15,1.3,3.4
33,Budapest,Gaz de France Budapest Grand Prix,11/07/08,3,Outdoor,Clay,Quarterfinals,3,Arn G.,Zakopalova K.,180,65,164,489,6,1,6,0,,,2,0,Completed,2.25,1.57,2.3,1.6,2.375,1.533,2.31,1.709,2.38,1.55
33,Budapest,Gaz de France Budapest Grand Prix,12/07/08,3,Outdoor,Clay,Semifinals,3,Klepac A.,Sprem K.,135,329,247,65,6,2,4,6,6,4,2,1,Completed,2.75,1.4,2.45,1.5,2.5,1.5,2.95,1.465,2.7,1.45
33,Budapest,Gaz de France Budapest Grand Prix,12/07/08,3,Outdoor,Clay,Semifinals,3,Cornet A.,Arn G.,20,180,1190,164,6,1,6,1,,,2,0,Completed,1.14,5,1.17,4.67,1.222,4,1.227,5,1.14,5.5
33,Budapest,Gaz de France Budapest Grand Prix,13/07/08,3,Outdoor,Clay,The Final,3,Cornet A.,Klepac A.,20,135,1190,247,7,6,6,3,,,2,0,Completed,1.14,5,1.17,4.67,1.167,4.5,1.177,6.15,1.16,5
