WTA,Location,Tournament,Date,Tier,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,Wsets,Lsets,Comment,B365W,B365L,EXW,EXL,LBW,LBL,PSW,PSL,UBW,UBL
53,Moscow,Kremlin Cup,08/10/08,1,Indoor,Carpet,1st Round,3,Wozniacki C.,Chakvetadze A.,16,12,1558,1747,2,6,6,1,6,4,2,1,Completed,1.53,2.37,1.6,2.25,1.571,2.25,1.667,2.4,1.62,2.24
53,Moscow,Kremlin Cup,08/10/08,1,Indoor,Carpet,1st Round,3,Petrova N.,Lapushchenkova A.,14,109,1589,319,6,2,6,1,,,2,0,Completed,1.04,10,1.04,9.25,1.083,7,1.069,12.5,1.07,8
53,Moscow,Kremlin Cup,08/10/08,1,Indoor,Carpet,2nd Round,3,Dementieva E.,Srebotnik K.,4,21,3470,1187,6,3,4,6,7,6,2,1,Completed,1.33,3.25,1.35,2.9,1.3,3.4,1.35,3.66,1.35,3.1
53,Moscow,Kremlin Cup,08/10/08,1,Indoor,Carpet,2nd Round,3,Cibulkova D.,Ivanovic A.,20,5,1262,3288,3,6,6,2,7,6,2,1,Completed,2.62,1.44,2.6,1.45,2.75,1.4,2.74,1.543,2.44,1.53
53,Moscow,Kremlin Cup,08/10/08,1,Indoor,Carpet,2nd Round,3,Kuznetsova S.,Errani S.,7,43,2920,646,7,6,6,1,,,2,0,Completed,1.1,6.5,1.1,6.75,1.143,5,1.133,7.8,1.1,6.75
53,Moscow,Kremlin Cup,08/10/08,1,Indoor,Carpet,2nd Round,3,Safina D.,Mauresmo A.,3,25,3782,1042,6,7,6,4,6,4,2,1,Completed,1.16,4.5,1.18,4.45,1.2,4.333,1.208,5.4,1.16,5
53,Moscow,Kremlin Cup,09/10/08,1,Indoor,Carpet,2nd Round,3,Petrova N.,Wozniacki C.,14,16,1589,1558,6,4,3,2,,,1,0,Retired,1.36,3,1.4,2.75,1.4,2.75,1.606,2.55,1.53,2.5
53,Moscow,Kremlin Cup,09/10/08,1,Indoor,Carpet,2nd Round,3,Zvonareva V.,Hantuchova D.,9,13,2182,1611,6,1,6,0,,,2,0,Completed,1.16,4.5,1.25,3.75,1.222,4,1.246,4.67,1.24,3.9
53,Moscow,Kremlin Cup,09/10/08,1,Indoor,Carpet,2nd Round,3,Pennetta F.,Makarova E.,18,55,1510,554,3,6,6,4,6,4,2,1,Completed,1.36,3,1.35,3.1,1.364,3,1.418,3.19,1.33,3.2
53,Moscow,Kremlin Cup,09/10/08,1,Indoor,Carpet,2nd Round,3,Jankovic J.,Dushevina V.,1,77,4230,432,6,7,6,3,6,2,2,1,Completed,1.06,8,1.05,8.5,1.083,7,1.091,10,1.05,9.5
53,Moscow,Kremlin Cup,10/10/08,1,Indoor,Carpet,Quarterfinals,3,Dementieva E.,Petrova N.,4,14,3470,1589,6,4,4,6,7,6,2,1,Completed,1.57,2.25,1.65,2.15,,,1.741,2.25,1.63,2.22
53,Moscow,Kremlin Cup,10/10/08,1,Indoor,Carpet,Quarterfinals,3,Zvonareva V.,Cibulkova D.,9,20,2182,1262,7,5,6,4,,,2,0,Completed,1.16,4.5,1.2,4.25,1.222,4,1.217,5.21,1.2,4.3
53,Moscow,Kremlin Cup,10/10/08,1,Indoor,Carpet,Quarterfinals,3,Jankovic J.,Pennetta F.,1,18,4230,1510,7,6,6,3,,,2,0,Completed,1.2,4.33,1.2,4.25,1.222,4,1.233,4.9,1.27,3.65
53,Moscow,Kremlin Cup,10/10/08,1,Indoor,Carpet,Quarterfinals,3,Safina D.,Kuznetsova S.,3,7,3782,2920,6,4,7,5,,,2,0,Completed,1.44,2.62,1.5,2.45,1.533,2.375,1.571,2.65,1.57,2.34
53,Moscow,Kremlin Cup,11/10/08,1,Indoor,Carpet,Semifinals,3,Jankovic J.,Dementieva E.,1,4,4230,3470,0,6,6,1,6,0,2,1,Completed,1.53,2.37,1.55,2.35,1.571,2.25,1.617,2.52,1.55,2.38
53,Moscow,Kremlin Cup,11/10/08,1,Indoor,Carpet,Semifinals,3,Zvonareva V.,Safina D.,9,3,2182,3782,6,2,7,6,,,2,0,Completed,2.5,1.5,2.25,1.6,2.1,1.667,2.46,1.641,2.22,1.63
53,Moscow,Kremlin Cup,12/10/08,1,Indoor,Carpet,The Final,3,Jankovic J.,Zvonareva V.,1,9,4230,2182,6,2,6,4,,,2,0,Completed,1.5,2.62,1.5,2.45,1.533,2.375,1.546,2.73,1.5,2.52
