ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,CBW,CBL,GBW,GBL,IWW,IWL,SBW,SBL
24,Barcelona,Open Seat Godo,22/04/02,International Gold,Outdoor,Clay,1st Round,3,Hrbaty D.,Lopez F.,62,117,3,6,6,3,6,3,,,,,2,1,Completed,,,1.65,2.1,1.6,2.1,1.5,2.1,1.667,2.1
24,Barcelona,Open Seat Godo,22/04/02,International Gold,Outdoor,Clay,1st Round,3,Krajan Z.,Arazi H.,157,39,2,6,6,4,6,4,,,,,2,1,Completed,,,2.7,1.4,2.75,1.35,2.5,1.35,,
24,Barcelona,Open Seat Godo,22/04/02,International Gold,Outdoor,Clay,1st Round,3,Labadze I.,Dupuis A.,82,66,7,5,6,4,,,,,,,2,0,Completed,,,1.72,2,1.83,1.8,1.75,1.75,,
24,Barcelona,Open Seat Godo,22/04/02,International Gold,Outdoor,Clay,1st Round,3,Lapentti N.,Koubek S.,22,44,6,4,6,0,,,,,,,2,0,Completed,,,1.53,2.35,1.47,2.38,1.45,2.2,1.533,2.375
24,Barcelona,Open Seat Godo,22/04/02,International Gold,Outdoor,Clay,1st Round,3,Lopez M.,Robredo T.,131,38,2,6,6,3,7,5,,,,,2,1,Completed,,,3.2,1.3,4.05,1.17,3.3,1.2,3.5,1.286
24,Barcelona,Open Seat Godo,22/04/02,International Gold,Outdoor,Clay,1st Round,3,Mantilla F.,Gonzalez F.,41,54,7,5,6,3,,,,,,,2,0,Completed,,,1.85,1.85,1.7,1.95,1.6,1.9,1.8,1.909
24,Barcelona,Open Seat Godo,22/04/02,International Gold,Outdoor,Clay,1st Round,3,Martin A.,Portas A.,37,29,7,5,6,3,,,,,,,2,0,Completed,,,1.9,1.8,1.78,1.85,1.75,1.75,1.8,1.909
24,Barcelona,Open Seat Godo,22/04/02,International Gold,Outdoor,Clay,1st Round,3,Moya C.,Melo D.,20,165,6,3,6,3,,,,,,,2,0,Completed,,,,,1.15,4.25,1.1,4,,
24,Barcelona,Open Seat Godo,22/04/02,International Gold,Outdoor,Clay,1st Round,3,Nalbandian D.,Voinea A.,31,65,6,1,6,2,,,,,,,2,0,Completed,,,1.28,3.35,1.27,3.15,1.25,3,1.286,3.5
24,Barcelona,Open Seat Godo,22/04/02,International Gold,Outdoor,Clay,1st Round,3,Perez D.,Meligeni F.,193,52,6,3,7,6,,,,,,,2,0,Completed,,,2.9,1.35,3.3,1.25,3,1.25,,
24,Barcelona,Open Seat Godo,22/04/02,International Gold,Outdoor,Clay,1st Round,3,Pioline C.,Kratochvil M.,114,40,6,4,4,6,6,2,,,,,2,1,Completed,,,2,1.72,2.38,1.47,2.2,1.45,2.1,1.667
24,Barcelona,Open Seat Godo,22/04/02,International Gold,Outdoor,Clay,1st Round,3,Rochus O.,Hipfl M.,69,84,6,2,6,2,,,,,,,2,0,Completed,,,2.25,1.57,2.2,1.55,2.1,1.5,2.25,1.571
24,Barcelona,Open Seat Godo,22/04/02,International Gold,Outdoor,Clay,1st Round,3,Sanchez D.,Zabaleta M.,76,67,6,4,7,6,,,,,,,2,0,Completed,,,2,1.72,1.95,1.7,1.8,1.7,1.909,1.8
24,Barcelona,Open Seat Godo,22/04/02,International Gold,Outdoor,Clay,1st Round,3,Squillari F.,Srichaphan P.,57,68,6,3,6,0,,,,,,,2,0,Completed,,,1.3,3.2,1.27,3.15,1.2,3.3,1.286,3.25
24,Barcelona,Open Seat Godo,22/04/02,International Gold,Outdoor,Clay,2nd Round,3,Canas G.,Bruguera S.,17,140,5,7,6,3,6,3,,,,,2,1,Completed,,,1.36,2.9,1.33,2.85,1.3,2.7,,
24,Barcelona,Open Seat Godo,22/04/02,International Gold,Outdoor,Clay,2nd Round,3,Corretja A.,Blanco G.,18,93,7,6,7,5,,,,,,,2,0,Completed,,,1.34,3,1.3,2.9,1.25,3,1.333,3
24,Barcelona,Open Seat Godo,22/04/02,International Gold,Outdoor,Clay,2nd Round,3,Costa A.,Mantilla F.,27,41,6,3,5,7,6,4,,,,,2,1,Completed,,,1.68,2.05,1.65,2.05,1.6,1.9,,
24,Barcelona,Open Seat Godo,22/04/02,International Gold,Outdoor,Clay,2nd Round,3,El Aynaoui Y.,Calleri A.,19,60,6,3,3,0,,,,,,,1,0,Retired,,,1.52,2.35,1.55,2.2,1.5,2.1,,
24,Barcelona,Open Seat Godo,22/04/02,International Gold,Outdoor,Clay,2nd Round,3,Ferrero J.C.,Acasuso J.,2,110,6,4,6,3,,,,,,,2,0,Completed,,,1.18,4.25,1.15,4.25,1.15,3.8,1.2,4.333
24,Barcelona,Open Seat Godo,22/04/02,International Gold,Outdoor,Clay,2nd Round,3,Galvani S.,Kafelnikov Y.,135,4,7,6,6,2,,,,,,,2,0,Completed,,,3.3,1.28,3.1,1.28,3,1.25,3,1.333
24,Barcelona,Open Seat Godo,22/04/02,International Gold,Outdoor,Clay,2nd Round,3,Gaudio G.,Enqvist T.,64,21,6,4,6,2,,,,,,,2,0,Completed,,,1.55,2.35,1.53,2.2,1.55,2,1.667,2.1
24,Barcelona,Open Seat Godo,22/04/02,International Gold,Outdoor,Clay,2nd Round,3,Hewitt L.,Lopez M.,1,131,7,6,6,2,,,,,,,2,0,Completed,,,1.18,4.25,1.15,4.25,1.15,3.8,1.2,4.333
24,Barcelona,Open Seat Godo,22/04/02,International Gold,Outdoor,Clay,2nd Round,3,Hrbaty D.,Grosjean S.,62,9,6,3,6,4,,,,,,,2,0,Completed,,,2.8,1.38,2.7,1.33,2.3,1.4,3,1.333
24,Barcelona,Open Seat Godo,22/04/02,International Gold,Outdoor,Clay,2nd Round,3,Lapentti N.,Perez D.,22,193,6,4,6,7,7,5,,,,,2,1,Completed,,,1.25,3.55,1.22,3.55,1.25,3,,
24,Barcelona,Open Seat Godo,22/04/02,International Gold,Outdoor,Clay,2nd Round,3,Martin A.,Rochus O.,37,69,7,5,5,7,6,4,,,,,2,1,Completed,,,1.4,2.75,1.4,2.5,1.45,2.2,1.444,2.625
24,Barcelona,Open Seat Godo,22/04/02,International Gold,Outdoor,Clay,2nd Round,3,Moya C.,Gaudenzi A.,20,58,6,3,6,3,,,,,,,2,0,Completed,,,1.2,4,1.2,3.75,1.2,3.3,,
24,Barcelona,Open Seat Godo,22/04/02,International Gold,Outdoor,Clay,2nd Round,3,Nalbandian D.,Labadze I.,31,82,7,5,7,5,,,,,,,2,0,Completed,,,1.22,3.75,1.22,3.55,1.2,3.3,,
24,Barcelona,Open Seat Godo,22/04/02,International Gold,Outdoor,Clay,2nd Round,3,Pioline C.,Chela J.I.,114,25,7,6,6,2,,,,,,,2,0,Completed,,,2.75,1.4,2.65,1.38,2.5,1.35,,
24,Barcelona,Open Seat Godo,22/04/02,International Gold,Outdoor,Clay,2nd Round,3,Sanchez D.,Krajan Z.,76,157,6,2,7,5,,,,,,,2,0,Completed,,,1.42,2.65,1.37,2.68,1.35,2.5,,
24,Barcelona,Open Seat Godo,22/04/02,International Gold,Outdoor,Clay,2nd Round,3,Squillari F.,Clement A.,57,50,6,1,6,4,,,,,,,2,0,Completed,,,1.57,2.25,1.61,2.08,1.5,2.1,,
24,Barcelona,Open Seat Godo,22/04/02,International Gold,Outdoor,Clay,3rd Round,3,Canas G.,Squillari F.,17,57,6,2,6,4,,,,,,,2,0,Completed,,,1.6,2.2,1.68,1.97,1.65,1.85,,
24,Barcelona,Open Seat Godo,22/04/02,International Gold,Outdoor,Clay,3rd Round,3,Corretja A.,Lapentti N.,18,22,5,7,6,3,6,2,,,,,2,1,Completed,,,1.55,2.3,1.57,2.12,1.6,1.9,,
24,Barcelona,Open Seat Godo,22/04/02,International Gold,Outdoor,Clay,3rd Round,3,Costa A.,Galvani S.,27,135,7,5,7,6,,,,,,,2,0,Completed,,,1.22,3.8,1.18,3.9,1.15,3.8,,
24,Barcelona,Open Seat Godo,22/04/02,International Gold,Outdoor,Clay,3rd Round,3,El Aynaoui Y.,Sanchez D.,19,76,6,4,7,6,,,,,,,2,0,Completed,,,,,1.37,2.7,1.4,2.3,,
24,Barcelona,Open Seat Godo,22/04/02,International Gold,Outdoor,Clay,3rd Round,3,Gaudio G.,Moya C.,64,20,6,4,6,2,,,,,,,2,0,Completed,,,2.35,1.53,2.45,1.44,2.3,1.4,,
24,Barcelona,Open Seat Godo,22/04/02,International Gold,Outdoor,Clay,3rd Round,3,Hewitt L.,Nalbandian D.,1,31,6,2,6,4,,,,,,,2,0,Completed,,,1.53,2.35,1.52,2.25,1.5,2.1,,
24,Barcelona,Open Seat Godo,22/04/02,International Gold,Outdoor,Clay,3rd Round,3,Martin A.,Ferrero J.C.,37,2,6,2,6,3,,,,,,,2,0,Completed,,,3.8,1.22,4.65,1.13,3.8,1.15,,
24,Barcelona,Open Seat Godo,22/04/02,International Gold,Outdoor,Clay,3rd Round,3,Pioline C.,Hrbaty D.,114,62,6,3,7,6,,,,,,,2,0,Completed,,,1.95,1.75,1.95,1.66,1.75,1.75
24,Barcelona,Open Seat Godo,22/04/02,International Gold,Outdoor,Clay,Quarterfinals,3,Canas G.,Pioline C.,17,114,7,6,6,3,,,,,,,2,0,Completed,,,1.48,2.5,1.45,2.4,1.4,2.3
24,Barcelona,Open Seat Godo,22/04/02,International Gold,Outdoor,Clay,Quarterfinals,3,Costa A.,Corretja A.,27,18,5,7,7,6,7,6,,,,,2,1,Completed,,,2,1.75,1.95,1.7,1.75,1.75
24,Barcelona,Open Seat Godo,22/04/02,International Gold,Outdoor,Clay,Quarterfinals,3,Gaudio G.,Martin A.,64,37,6,2,6,4,,,,,,,2,0,Completed,,,1.58,2.25,1.72,1.9,1.6,1.9
24,Barcelona,Open Seat Godo,22/04/02,International Gold,Outdoor,Clay,Quarterfinals,3,Hewitt L.,El Aynaoui Y.,1,19,6,4,6,2,,,,,,,2,0,Completed,,,1.38,2.85,1.42,2.5,1.35,2.5
24,Barcelona,Open Seat Godo,22/04/02,International Gold,Outdoor,Clay,Semifinals,3,Costa A.,Canas G.,27,17,6,2,2,6,6,3,,,,,2,1,Completed,,,2.15,1.65,1.86,1.77,1.9,1.6
24,Barcelona,Open Seat Godo,22/04/02,International Gold,Outdoor,Clay,Semifinals,3,Gaudio G.,Hewitt L.,64,1,6,4,7,5,,,,,,,2,0,Completed,,,2.6,1.45,2.52,1.42,2.2,1.45
24,Barcelona,Open Seat Godo,22/04/02,International Gold,Outdoor,Clay,The Final,5,Gaudio G.,Costa A.,64,27,6,4,6,0,6,2,,,,,3,0,Completed,,,1.57,2.3,1.68,1.95,1.6,1.9
