WTA,Location,Tournament,Date,Tier,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,Wsets,Lsets,Comment,B365W,B365L,CBW,CBL,EXW,EXL,PSW,PSL,UBW,UBL
60,Quebec,Bell Challenge,31/10/07,3,Indoor,Hard,1st Round,3,Dubois S.,Spears A.,109,144,317.5,242.5,6,1,6,4,,,2,0,Completed,1.8,1.9,,,1.67,2.12,1.862,2.06,1.75,2.03
60,Quebec,Bell Challenge,31/10/07,3,Indoor,Hard,1st Round,3,Ani M.,Klepac A.,120,137,303,260,6,2,2,6,6,1,2,1,Completed,1.57,2.25,1.53,2.4,1.48,2.53,1.649,2.44,1.63,2.22
60,Quebec,Bell Challenge,31/10/07,3,Indoor,Hard,1st Round,3,Arvidsson S.,Tu M.,118,48,304,607,6,2,6,2,,,2,0,Completed,2,1.72,1.95,1.8,1.95,1.8,2.18,1.781,2.2,1.65
60,Quebec,Bell Challenge,31/10/07,3,Indoor,Hard,1st Round,3,Ditty J.,Cornet A.,122,59,294.5,505,7,5,6,3,,,2,0,Completed,1.5,2.5,1.55,2.35,1.55,2.35,1.51,2.81,1.45,2.68
60,Quebec,Bell Challenge,01/11/07,3,Indoor,Hard,1st Round,3,Voracova R.,Vaidisova N.,114,12,306.5,1941,2,6,6,3,,,1,1,Retired,12,1.02,14,1.02,9.25,1.04,26,1.029,15,1.02
60,Quebec,Bell Challenge,31/10/07,3,Indoor,Hard,2nd Round,3,Govortsova O.,Jidkova A.,50,154,565.5,205.5,6,3,6,0,,,2,0,Completed,1.25,3.75,1.28,3.5,1.3,3.35,1.322,3.81,1.29,3.45
60,Quebec,Bell Challenge,31/10/07,3,Indoor,Hard,2nd Round,3,Vakulenko J.,Dubois S.,36,109,817,317.5,6,1,2,6,7,5,2,1,Completed,1.25,3.75,1.18,4.5,1.23,3.89,1.245,4.68,,
60,Quebec,Bell Challenge,01/11/07,3,Indoor,Hard,2nd Round,3,Zvonareva V.,Bremond S.,24,91,1107,368,6,3,7,6,,,2,0,Completed,1.11,6,1.13,5.4,1.1,5.85,1.133,7.8,,
60,Quebec,Bell Challenge,01/11/07,3,Indoor,Hard,2nd Round,3,Ditty J.,Ani M.,122,120,294.5,303,6,3,6,3,,,2,0,Completed,1.61,2.2,1.69,2.1,1.65,2.15,1.699,2.33,1.7,2.1
60,Quebec,Bell Challenge,01/11/07,3,Indoor,Hard,2nd Round,3,King V.,Voracova R.,113,114,309,306.5,6,2,4,6,6,4,2,1,Completed,1.53,2.37,1.53,2.4,1.45,2.6,1.575,2.64,1.5,2.52
60,Quebec,Bell Challenge,01/11/07,3,Indoor,Hard,2nd Round,3,Poutchkova O.,Craybas J.,78,95,409.5,358,6,2,6,3,,,2,0,Completed,1.8,1.9,1.63,2.2,1.75,2.05,1.752,2.23,1.72,2.06
60,Quebec,Bell Challenge,02/11/07,3,Indoor,Hard,2nd Round,3,Davenport L.,Wozniak A.,126,104,290,326.5,6,1,6,0,,,2,0,Completed,1.05,9,1.03,11,1.07,7.19,1.055,15.25,1.05,9
60,Quebec,Bell Challenge,02/11/07,3,Indoor,Hard,2nd Round,3,Foretz S.,Arvidsson S.,151,118,227.5,304,1,6,6,2,7,5,2,1,Completed,3,1.36,2.65,1.45,2.92,1.37,3.32,1.397,2.85,1.4
60,Quebec,Bell Challenge,02/11/07,3,Indoor,Hard,Quarterfinals,3,Vakulenko J.,Govortsova O.,36,50,817,565.5,6,3,6,2,,,2,0,Completed,1.72,2,1.58,2.3,,,,,,
60,Quebec,Bell Challenge,02/11/07,3,Indoor,Hard,Quarterfinals,3,Zvonareva V.,Poutchkova O.,24,78,1107,409.5,6,2,6,1,,,2,0,Completed,1.11,6,1.18,4.5,1.15,5.2,1.16,6.65,,
60,Quebec,Bell Challenge,02/11/07,3,Indoor,Hard,Quarterfinals,3,Ditty J.,King V.,122,113,294.5,309,6,4,3,6,6,4,2,1,Completed,1.8,1.9,1.9,1.85,1.8,1.95,1.877,2.04,,
60,Quebec,Bell Challenge,03/11/07,3,Indoor,Hard,Quarterfinals,3,Davenport L.,Foretz S.,126,151,290,227.5,6,4,6,0,,,2,0,Completed,1.03,11,1.02,12,1.04,9.25,1.043,19,,
60,Quebec,Bell Challenge,03/11/07,3,Indoor,Hard,Semifinals,3,Vakulenko J.,Ditty J.,36,122,817,294.5,6,1,4,6,7,5,2,1,Completed,1.28,3.5,1.28,3.5,1.28,3.46,1.3,4.03,1.28,3.55
60,Quebec,Bell Challenge,03/11/07,3,Indoor,Hard,Semifinals,3,Davenport L.,Zvonareva V.,126,24,290,1107,6,2,6,7,6,3,2,1,Completed,1.25,3.75,1.28,3.5,1.31,3.25,1.333,3.7,1.32,3.3
60,Quebec,Bell Challenge,04/11/07,3,Indoor,Hard,The Final,3,Davenport L.,Vakulenko J.,126,36,290,817,6,4,6,1,,,2,0,Completed,1.14,5.5,1.16,4.85,1.17,4.67,1.18,6.05,,
