WTA,Location,Tournament,Date,Tier,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,Wsets,Lsets,Comment,B365W,B365L,EXW,EXL,LBW,LBL,PSW,PSL,UBW,UBL
14,Memphis,Regions Morgan Keegan Championships & the Cellular South Cup,26/02/08,3,Indoor,Hard,1st Round,3,Davenport L.,Lisicki S.,46,142,605,247,7,5,6,3,,,2,0,Completed,1.14,5,1.15,5.2,1.167,4.5,1.238,4.8,1.18,4.6
14,Memphis,Regions Morgan Keegan Championships & the Cellular South Cup,26/02/08,3,Indoor,Hard,1st Round,3,Peer S.,Rolle A.,18,126,1445,276,6,2,6,1,,,2,0,Completed,1.08,7,1.1,6.25,1.111,6,1.111,8.75,1.1,6.5
14,Memphis,Regions Morgan Keegan Championships & the Cellular South Cup,26/02/08,3,Indoor,Hard,1st Round,3,Wozniacki C.,Sequera M.,43,109,641,322,6,0,6,2,,,2,0,Completed,1.12,5.5,1.07,5.21,1.167,4.5,1.18,6.05,1.17,4.8
14,Memphis,Regions Morgan Keegan Championships & the Cellular South Cup,26/02/08,3,Indoor,Hard,1st Round,3,Mattek B.,Golovin T.,148,13,237,1693,6,4,6,4,,,2,0,Completed,7,1.08,6.25,1.1,6,1.111,7.81,1.133,6,1.12
14,Memphis,Regions Morgan Keegan Championships & the Cellular South Cup,26/02/08,3,Indoor,Hard,1st Round,3,Erakovic M.,Jidkova A.,125,156,278,206,2,6,6,3,6,4,2,1,Completed,1.22,4,1.3,3.35,1.25,3.75,1.313,3.89,1.23,4
14,Memphis,Regions Morgan Keegan Championships & the Cellular South Cup,27/02/08,3,Indoor,Hard,1st Round,3,Kvitova P.,Williams V.,143,8,246,2645,2,6,6,4,6,3,2,1,Completed,6.5,1.1,6.25,1.1,6,1.111,6.65,1.16,5.6,1.13
14,Memphis,Regions Morgan Keegan Championships & the Cellular South Cup,26/02/08,3,Indoor,Hard,2nd Round,3,Govortsova O.,Voracova R.,49,141,583,251,4,6,6,4,7,6,2,1,Completed,1.33,3.25,1.28,3.46,1.364,3,1.403,3.28,1.35,3.1
14,Memphis,Regions Morgan Keegan Championships & the Cellular South Cup,26/02/08,3,Indoor,Hard,2nd Round,3,Arvidsson S.,Dubois S.,71,105,461,330,1,6,7,5,6,3,2,1,Completed,1.22,4,1.23,3.89,1.286,3.5,1.313,3.9,1.25,3.8
14,Memphis,Regions Morgan Keegan Championships & the Cellular South Cup,27/02/08,3,Indoor,Hard,2nd Round,3,Peer S.,Czink M.,18,149,1445,235,6,0,3,6,6,2,2,1,Completed,1.08,7,1.1,6.75,1.111,6,1.111,8.75,1.08,7.5
14,Memphis,Regions Morgan Keegan Championships & the Cellular South Cup,27/02/08,3,Indoor,Hard,2nd Round,3,Wozniacki C.,Larcherde Brito M.,43,202,641,140,6,2,6,4,,,2,0,Completed,1.11,6,1.09,6.68,1.12,5.5,1.143,7.3,1.17,4.8
14,Memphis,Regions Morgan Keegan Championships & the Cellular South Cup,27/02/08,3,Indoor,Hard,2nd Round,3,Erakovic M.,Liu A.,125,270,278,95,7,5,6,3,,,2,0,Completed,1.28,3.5,1.3,3.45,1.333,3.25,1.332,3.71,1.28,3.5
14,Memphis,Regions Morgan Keegan Championships & the Cellular South Cup,27/02/08,3,Indoor,Hard,2nd Round,3,Goerges J.,Mattek B.,119,148,295,237,6,4,6,3,,,2,0,Completed,1.8,1.9,1.95,1.8,1.833,1.833,1.926,1.98,1.88,1.88
14,Memphis,Regions Morgan Keegan Championships & the Cellular South Cup,27/02/08,3,Indoor,Hard,2nd Round,3,Davenport L.,Rodina E.,46,127,605,276,6,1,6,1,,,2,0,Completed,1.06,8,1.05,7.75,1.063,8,1.1,9,1.07,8
14,Memphis,Regions Morgan Keegan Championships & the Cellular South Cup,28/02/08,3,Indoor,Hard,2nd Round,3,Kudryavtseva A.,Kvitova P.,116,143,310,246,6,7,7,5,6,1,2,1,Completed,3.25,1.33,3,1.35,3,1.364,2.65,1.541,3.2,1.33
14,Memphis,Regions Morgan Keegan Championships & the Cellular South Cup,28/02/08,3,Indoor,Hard,Quarterfinals,3,Peer S.,Arvidsson S.,18,71,1445,461,3,6,6,1,6,3,2,1,Completed,1.4,2.75,1.39,2.83,1.4,2.75,1.521,2.79,1.45,2.67
14,Memphis,Regions Morgan Keegan Championships & the Cellular South Cup,28/02/08,3,Indoor,Hard,Quarterfinals,3,Govortsova O.,Goerges J.,49,119,583,295,7,6,6,2,,,2,0,Completed,1.66,2.1,1.7,2.08,1.571,2.25,1.794,2.16,1.7,2.1
14,Memphis,Regions Morgan Keegan Championships & the Cellular South Cup,28/02/08,3,Indoor,Hard,Quarterfinals,3,Erakovic M.,Kudryavtseva A.,125,116,278,310,4,6,6,3,6,3,2,1,Completed,1.53,2.37,1.53,2.4,1.571,2.25,1.645,2.37,1.48,2.55
14,Memphis,Regions Morgan Keegan Championships & the Cellular South Cup,29/02/08,3,Indoor,Hard,Quarterfinals,3,Davenport L.,Wozniacki C.,46,43,605,641,6,0,6,2,,,2,0,Completed,1.1,6.5,1.25,2.95,1.3,3.4,1.313,3.9,1.3,3.4
14,Memphis,Regions Morgan Keegan Championships & the Cellular South Cup,29/02/08,3,Indoor,Hard,Semifinals,3,Govortsova O.,Peer S.,49,18,583,1445,6,3,3,6,6,4,2,1,Completed,3.75,1.25,4.25,1.2,3.75,1.25,4.46,1.266,3.65,1.26
14,Memphis,Regions Morgan Keegan Championships & the Cellular South Cup,29/02/08,3,Indoor,Hard,Semifinals,3,Davenport L.,Erakovic M.,46,125,605,278,6,0,6,3,,,2,0,Completed,1.06,8,1.1,6.25,1.083,7,1.139,7.5,1.08,7.5
14,Memphis,Regions Morgan Keegan Championships & the Cellular South Cup,02/03/08,3,Indoor,Hard,The Final,3,Davenport L.,Govortsova O.,46,49,605,583,6,2,6,1,,,2,0,Completed,1.1,6.5,1.13,5.5,1.111,6,1.138,7.55,1.1,6.5
